symbol,date,open,high,low,close,volume,turnover
NTC,2025-11-24,519.05,519.67,513.67,518.82,125899,65319017.03
NTC,2025-11-25,512.98,517.16,509.56,510.07,45327,23120085.32
NTC,2025-11-26,522.52,527.96,516.91,525.54,45916,24130763.51
NTC,2025-11-27,514.33,519.6,513.06,517.06,100660,52047002.74
NTC,2025-11-28,525.25,528.47,522.77,524.21,138496,72601259.77
NTC,2025-12-01,512.92,519.5,503.7,512.08,139288,71326502.5
NTC,2025-12-02,518.94,517.82,513.58,517.25,137545,71145437.61
NTC,2025-12-03,540.34,545.39,533.32,540.72,124786,67473824.33
NTC,2025-12-04,546.76,553.7,539.13,547.91,37850,20738347.7
NTC,2025-12-05,547.13,553.58,550.27,550.34,119892,65981621.14
NTC,2025-12-08,573.49,574.79,568.5,573.52,132852,76193397.94
NTC,2025-12-09,564.4,566.11,562.35,563.27,134657,75848210.71
NTC,2025-12-10,581.55,591.13,584.34,584.82,114806,67140285.17
NTC,2025-12-11,586.1,597.18,586.92,586.98,24650,14469056.35
NTC,2025-12-12,565.55,564.65,560.23,561.07,72762,40824654.2
NTC,2025-12-15,567.41,576.96,570.41,571.73,51546,29470236.42
NTC,2025-12-16,567.44,568.54,558.66,562.39,34415,19354480.12
NTC,2025-12-17,567.22,574.33,566.4,566.62,91962,52107364.12
NTC,2025-12-18,584.98,594.21,583.56,589.28,138242,81463821.3
NTC,2025-12-19,587.72,601.43,586.93,587.39,61437,36087413.53
NTC,2025-12-22,585.24,585.52,577.8,582.34,143463,83544475.07
NTC,2025-12-23,566.06,574.71,562.06,570.72,96353,54990230.12
NTC,2025-12-24,572.56,577.02,567.99,574.3,102654,58954577.81
NTC,2025-12-25,579.91,600.27,580.63,582.17,85000,49484837.08
NTC,2025-12-26,599.39,601.65,593.24,600.13,129001,77417614.84
NTC,2025-12-29,607.77,616.29,607.88,610.44,52284,31916069.85
NTC,2025-12-30,620.55,621.11,611.17,619.2,92719,57411288.68
NTC,2025-12-31,613.61,618.73,612.99,617.18,9554,5896582.75
NTC,2026-01-01,636.0,639.64,630.75,632.85,74468,47126786.66
NTC,2026-01-02,633.4,635.33,627.45,629.27,31627,19901871.74
NTC,2026-01-05,624.88,623.59,610.61,620.99,21643,13440142.01
NTC,2026-01-06,625.03,629.0,613.54,623.63,8794,5484172.62
NTC,2026-01-07,636.94,642.02,633.59,638.17,63413,40468294.11
NTC,2026-01-08,618.9,628.64,622.59,623.37,6265,3905406.69
NTC,2026-01-09,646.21,651.22,644.25,644.73,127950,82492707.76
NTC,2026-01-12,659.14,668.42,651.95,663.37,97688,64802867.91
NTC,2026-01-13,664.48,667.91,664.47,667.56,12907,8616238.34
NTC,2026-01-14,646.99,657.78,640.51,643.34,65117,41892397.7
NTC,2026-01-15,627.36,630.58,619.87,629.26,92157,57990521.74
NTC,2026-01-16,636.46,637.72,633.39,637.39,110940,70712235.3
NTC,2026-01-19,639.48,647.94,637.19,639.11,149064,95268590.66
NTC,2026-01-20,620.06,617.59,613.8,614.39,89811,55179356.07
NTC,2026-01-21,604.09,610.03,601.9,603.14,41656,25124571.04
NTC,2026-01-22,614.42,625.93,603.94,618.78,23982,14839619.94
NTC,2026-01-23,627.39,635.27,627.98,629.56,32328,20352350.08
NTC,2026-01-26,652.64,657.12,646.15,651.61,70524,45954173.71
NTC,2026-01-27,673.48,670.19,667.1,670.0,69108,46302114.77
NTC,2026-01-28,668.99,686.65,669.07,672.02,64867,43591681.38
NTC,2026-01-29,661.12,667.68,667.02,667.13,69120,46112058.55
NTC,2026-01-30,688.14,692.55,680.18,686.68,131515,90309134.26
NTC,2026-02-02,691.55,699.04,690.38,694.5,60387,41938556.27
NTC,2026-02-03,700.26,699.36,692.09,694.45,133798,92915353.83
NTC,2026-02-04,682.65,690.68,675.89,682.28,61558,41999644.97
NTC,2026-02-05,646.79,641.49,630.87,640.67,55250,35397025.85
NTC,2026-02-06,645.69,655.69,638.27,647.27,60604,39227213.31
NTC,2026-02-09,644.23,643.8,641.77,642.17,56137,36049222.21
NTC,2026-02-10,653.88,672.41,659.11,663.22,89728,59509629.1
NTC,2026-02-11,669.2,669.92,664.85,667.9,112918,75417820.82
NTC,2026-02-12,656.32,672.34,652.11,659.96,37803,24948315.26
NTC,2026-02-13,678.6,678.25,675.94,677.75,81488,55228094.72
NTC,2026-02-16,676.78,680.4,673.97,676.13,148932,100697246.84
NTC,2026-02-17,660.85,663.7,657.21,659.71,55764,36788198.18
NTC,2026-02-18,669.64,675.93,664.31,667.53,85846,57304778.1
NTC,2026-02-19,674.23,678.16,669.55,670.14,80761,54121041.12
NTC,2026-02-20,665.79,674.44,666.74,671.93,12965,8711584.12
NTC,2026-02-23,683.05,689.24,688.02,688.23,42260,29084626.61
NTC,2026-02-24,686.31,694.56,681.08,684.08,42874,29329316.23
NTC,2026-02-25,687.19,689.86,684.28,688.72,14542,10015416.43
NTC,2026-02-26,700.62,705.6,695.18,703.56,131081,92223675.58
NTC,2026-02-27,700.82,710.62,693.23,699.29,22305,15597576.61
NTC,2026-03-02,715.09,721.25,712.49,716.2,75942,54389432.25
NTC,2026-03-03,742.08,736.58,733.22,735.44,80604,59279038.53
NTC,2026-03-04,721.93,725.07,713.95,716.35,130030,93147627.65
NTC,2026-03-05,725.72,735.16,720.9,724.01,32048,23203229.98
NTC,2026-03-06,722.94,724.22,714.17,722.89,126443,91404489.56
NTC,2026-03-09,714.42,724.92,703.67,710.08,111234,78984783.39
NTC,2026-03-10,718.95,717.76,712.33,713.53,110251,78667816.63
NTC,2026-03-11,729.68,740.46,723.47,731.28,80440,58824429.15
NTC,2026-03-12,734.36,737.66,722.5,733.89,92231,67687144.01
NTC,2026-03-13,708.44,712.71,705.58,707.3,92941,65737002.42
NTC,2026-03-16,729.99,733.34,723.67,725.92,92972,67490265.29
NTC,2026-03-17,738.98,743.58,739.07,742.5,65510,48641258.89
NTC,2026-03-18,743.37,748.7,736.98,741.02,36051,26714667.0
NTC,2026-03-19,743.07,742.98,731.06,741.31,7704,5711067.02
NTC,2026-03-20,728.88,729.85,721.37,729.19,67993,49580049.51
NTC,2026-03-23,734.53,733.16,728.12,730.08,54966,40129487.78
NTC,2026-03-24,737.57,736.34,724.44,734.7,8573,6298603.85
NTC,2026-03-25,741.5,742.7,740.62,741.86,50610,37545282.03
NTC,2026-03-26,713.89,728.85,712.82,716.38,23888,17112813.98
NTC,2026-03-27,713.26,723.06,708.73,710.86,33557,23854482.94
NTC,2026-03-30,726.86,727.6,721.37,723.73,39946,28910136.51
NTC,2026-03-31,714.16,719.87,702.73,711.2,8756,6227242.13
NTC,2026-04-01,723.03,720.92,705.88,719.98,83066,59805868.49
NTC,2026-04-02,738.08,734.76,727.22,733.76,71345,52350211.76
NTC,2026-04-03,704.23,709.08,698.85,702.65,95034,66775332.71
NTC,2026-04-06,695.85,696.46,693.16,696.17,118000,82147579.93
NTC,2026-04-07,684.18,690.45,681.46,686.42,6511,4469254.61
NTC,2026-04-08,678.3,682.1,672.78,681.75,71107,48476956.65
NTC,2026-04-09,652.05,656.42,653.29,655.67,11609,7611721.04
NTC,2026-04-10,653.43,651.34,640.23,649.75,18133,11781943.49
NTC,2026-04-13,660.85,672.68,664.78,667.17,23408,15617123.35
NTC,2026-04-14,698.55,705.29,692.12,702.46,86761,60946560.61
NTC,2026-04-15,688.51,691.05,674.59,689.72,50692,34963400.13
NTC,2026-04-16,692.46,700.42,686.03,689.99,8321,5741405.03
NTC,2026-04-17,680.91,680.19,671.21,677.18,145978,98853571.7
NTC,2026-04-20,692.81,696.37,691.38,692.81,126494,87636689.63
NTC,2026-04-21,701.29,702.0,692.47,695.8,103316,71887722.01
NTC,2026-04-22,714.53,720.21,711.08,714.55,127664,91222633.26
NTC,2026-04-23,715.54,713.96,696.42,713.88,77944,55642698.69
NTC,2026-04-24,723.94,732.8,712.14,725.97,48352,35101995.26
NTC,2026-04-27,734.17,738.55,734.47,738.46,137714,101696110.44
NTC,2026-04-28,741.85,759.41,737.16,739.46,107677,79623121.33
NTC,2026-04-29,723.8,724.13,719.05,723.71,24465,17705479.51
NTC,2026-04-30,726.64,737.27,727.21,730.02,135301,98772680.62
NTC,2026-05-01,723.39,715.59,703.1,713.32,143498,102359504.38
NTC,2026-05-04,714.54,712.24,702.54,711.44,27623,19651969.01
NTC,2026-05-05,720.14,722.76,709.49,716.7,10521,7540364.29
NTC,2026-05-06,716.08,733.09,710.48,720.12,93484,67319556.4
NTC,2026-05-07,738.09,748.35,732.13,738.66,38712,28594870.76
NTC,2026-05-08,755.0,753.83,746.63,750.76,47634,35761629.99
NTC,2026-05-11,767.27,783.5,766.41,767.06,17410,13354450.86
NTC,2026-05-12,767.14,774.62,755.71,762.76,24887,18982808.48
NTC,2026-05-13,783.05,795.8,784.31,785.55,31250,24548495.57
NTC,2026-05-14,776.8,779.87,773.22,776.01,14933,11588126.6
NTC,2026-05-15,776.26,777.98,765.72,773.83,39754,30762665.89
NTC,2026-05-18,790.26,797.31,787.07,787.65,133227,104936820.48
NTC,2026-05-19,766.03,778.15,756.73,768.98,59697,45905789.87
NTC,2026-05-20,754.77,755.2,747.83,750.54,124755,93634074.64
NTC,2026-05-21,725.09,738.69,720.47,726.7,103524,75231093.09
NTC,2026-05-22,730.98,730.29,726.59,730.25,109262,79788082.04
NTC,2026-05-25,733.94,739.39,729.69,734.2,119576,87792891.3
NTC,2026-05-26,727.15,738.83,715.19,729.59,34018,24819170.62
NTC,2026-05-27,729.47,736.43,726.24,729.9,77940,56888719.55
NTC,2026-05-28,740.8,753.34,726.56,743.78,15739,11706431.58
NTC,2026-05-29,752.6,760.26,751.64,754.41,121659,91781305.52
NTC,2026-06-01,772.44,780.71,770.24,771.19,25243,19467059.03
NTC,2026-06-02,769.33,777.6,766.21,766.26,80477,61666396.11
NTC,2026-06-03,761.82,763.05,752.85,752.95,131378,98920643.57
NTC,2026-06-04,712.36,725.4,716.13,720.12,117997,84972554.55
NTC,2026-06-05,730.71,732.62,722.3,728.96,26694,19458751.81
NTC,2026-06-08,739.74,741.03,737.43,739.88,49391,36543186.94
NTC,2026-06-09,746.61,748.86,742.33,747.08,38135,28489741.5
NTC,2026-06-10,737.24,747.6,731.95,736.94,140579,103597741.05
NTC,2026-06-11,733.32,736.42,730.05,734.53,97814,71847709.69
NTC,2026-06-12,727.54,729.17,718.88,720.72,101682,73283774.24
NTC,2026-06-15,716.3,718.78,711.91,715.81,19060,13643267.84
NTC,2026-06-16,719.58,735.17,710.41,726.08,37970,27569338.8
NTC,2026-06-17,734.53,740.05,734.98,735.41,116789,85888102.04
NTC,2026-06-18,742.43,753.14,739.26,745.89,87095,64962954.53
NTC,2026-06-19,772.54,778.28,759.98,775.09,10456,8104344.08
NTC,2026-06-22,776.67,790.72,776.11,780.61,81566,63671097.75
NTC,2026-06-23,777.36,784.33,774.66,781.82,29486,23052634.42
NTC,2026-06-24,769.59,769.99,767.02,767.39,21494,16494245.04
NTC,2026-06-25,768.8,767.45,764.43,767.17,67363,51678699.62
NTC,2026-06-26,772.29,769.26,761.52,767.3,48525,37233464.76
NTC,2026-06-29,765.64,780.79,760.73,770.32,114877,88492160.01
NTC,2026-06-30,752.86,757.74,748.45,754.79,76762,57939109.79
NTC,2026-07-01,778.97,781.84,772.26,777.48,136003,105739759.67
NTC,2026-07-02,797.98,798.35,788.74,795.32,22751,18094393.8
NTC,2026-07-03,833.27,836.42,830.12,831.17,122350,101693061.37
NTC,2026-07-06,825.92,837.06,820.36,823.1,53544,44071819.85
NTC,2026-07-07,822.14,821.41,809.48,819.29,107126,87767207.07
NTC,2026-07-08,822.8,834.12,815.95,830.06,34236,28418068.48
NTC,2026-07-09,800.23,808.46,796.56,801.66,113314,90839527.77
NTC,2026-07-10,832.63,839.72,821.53,829.49,125491,104093730.66
NTC,2026-07-13,842.12,841.33,830.8,838.45,79397,66570285.34
NTC,2026-07-14,847.22,851.38,824.66,847.55,12288,10414662.11
NTC,2026-07-15,852.66,861.81,848.97,856.51,60267,51619222.1
NTC,2026-07-16,862.74,859.2,853.34,856.74,82481,70665105.27
NTC,2026-07-17,851.29,854.05,841.61,850.5,35146,29891544.94
NTC,2026-07-20,836.84,838.62,833.83,837.9,140496,117721432.26
NTC,2026-07-21,851.23,865.69,858.02,858.23,117613,100938491.76
NTC,2026-07-22,909.81,899.26,892.87,897.82,56998,51173939.71
NTC,2026-07-23,906.77,909.34,897.7,908.2,37187,33773176.33
NTC,2026-07-24,892.99,898.46,885.23,892.23,87158,77764881.29
NTC,2026-07-27,891.5,896.47,886.83,890.01,37456,33336201.02
NLIC,2025-11-18,489.12,487.79,482.04,486.52,72393,35220703.07
NLIC,2025-11-19,473.02,474.33,468.91,471.54,75459,35582112.61
NLIC,2025-11-20,467.04,476.34,470.56,470.91,112697,53070181.23
NLIC,2025-11-21,473.13,482.05,470.55,475.29,127359,60532806.49
NLIC,2025-11-24,490.33,488.59,482.42,487.48,117848,57448581.78
NLIC,2025-11-25,497.92,497.79,495.29,497.19,79089,39322072.35
NLIC,2025-11-26,504.79,506.92,494.97,500.56,75278,37681489.24
NLIC,2025-11-27,503.78,514.03,506.61,507.84,95914,48709162.13
NLIC,2025-11-28,496.57,503.52,500.92,501.26,105867,53066934.52
NLIC,2025-12-01,495.87,495.92,484.06,495.45,128297,63564377.47
NLIC,2025-12-02,498.66,502.51,498.29,501.11,104339,52285727.8
NLIC,2025-12-03,489.45,491.11,488.84,490.67,74551,36580037.48
NLIC,2025-12-04,486.79,489.07,478.92,488.97,141994,69430800.73
NLIC,2025-12-05,482.79,492.65,476.08,483.38,7822,3781032.52
NLIC,2025-12-08,478.59,481.87,476.25,479.09,124879,59828859.01
NLIC,2025-12-09,471.55,477.78,473.25,475.12,90930,43202279.56
NLIC,2025-12-10,456.7,454.85,451.74,454.36,146257,66453805.69
NLIC,2025-12-11,440.34,442.52,439.23,440.82,103343,45555588.08
NLIC,2025-12-12,448.59,452.07,443.15,447.85,108800,48725704.08
NLIC,2025-12-15,450.88,455.35,449.73,453.84,18348,8327102.82
NLIC,2025-12-16,450.25,454.75,448.42,450.74,107305,48367181.32
NLIC,2025-12-17,445.85,451.65,446.29,447.78,86119,38562750.92
NLIC,2025-12-18,443.09,447.14,444.31,445.61,12943,5767485.1
NLIC,2025-12-19,437.74,445.62,436.48,438.36,37205,16309046.06
NLIC,2025-12-22,439.39,446.63,435.33,441.87,106925,47247012.97
NLIC,2025-12-23,444.62,444.42,436.3,443.82,142011,63027891.23
NLIC,2025-12-24,438.0,440.11,431.79,437.03,33604,14686109.99
NLIC,2025-12-25,432.06,434.59,431.23,434.28,94230,40922537.05
NLIC,2025-12-26,444.19,446.31,435.58,442.43,5247,2321441.0
NLIC,2025-12-29,452.08,458.88,453.62,454.77,38161,17354302.72
NLIC,2025-12-30,460.59,459.81,450.28,456.37,123409,56320559.1
NLIC,2025-12-31,462.61,463.27,458.61,460.45,110317,50795649.73
NLIC,2026-01-01,478.42,479.03,478.37,478.81,57545,27553406.74
NLIC,2026-01-02,470.48,472.84,469.83,471.31,91488,43119168.99
NLIC,2026-01-05,465.65,467.79,457.52,465.87,85196,39690635.53
NLIC,2026-01-06,469.76,476.67,467.75,472.48,136866,64666574.0
NLIC,2026-01-07,464.14,466.21,460.12,465.69,146221,68093222.64
NLIC,2026-01-08,468.83,471.53,465.24,470.16,124443,58508518.28
NLIC,2026-01-09,461.85,465.6,455.86,459.9,140442,64589655.01
NLIC,2026-01-12,460.18,466.77,453.39,457.67,65874,30148639.25
NLIC,2026-01-13,456.19,468.55,455.16,458.86,9234,4237071.45
NLIC,2026-01-14,473.6,477.8,470.55,473.3,87844,41576816.32
NLIC,2026-01-15,477.08,480.18,474.62,479.71,82313,39486227.73
NLIC,2026-01-16,477.61,482.49,475.99,478.73,83405,39928727.63
NLIC,2026-01-19,485.42,490.52,484.69,487.56,72963,35573898.32
NLIC,2026-01-20,492.58,493.09,485.28,489.24,9902,4844437.61
NLIC,2026-01-21,485.76,494.22,482.01,489.89,62465,30600989.28
NLIC,2026-01-22,485.9,492.78,484.22,487.82,83871,40913659.78
NLIC,2026-01-23,473.5,486.84,471.97,473.23,73495,34780370.09
NLIC,2026-01-26,484.34,487.67,477.32,485.81,142711,69330110.07
NLIC,2026-01-27,501.17,506.13,504.13,505.22,34974,17669730.83
NLIC,2026-01-28,519.7,517.68,516.43,516.88,113747,58793104.23
NLIC,2026-01-29,507.22,510.72,503.1,503.39,35373,17806260.85
NLIC,2026-01-30,499.57,511.08,499.46,499.71,88489,44219144.86
NLIC,2026-02-02,508.34,508.23,499.03,504.09,46767,23574755.14
NLIC,2026-02-03,522.37,525.65,520.35,522.3,24584,12840103.58
NLIC,2026-02-04,527.91,532.81,523.28,528.01,55581,29347078.31
NLIC,2026-02-05,507.21,510.05,502.47,504.44,20740,10462064.5
NLIC,2026-02-06,505.11,505.86,505.31,505.75,145701,73688293.84
NLIC,2026-02-09,505.29,513.69,503.0,508.44,17965,9134149.19
NLIC,2026-02-10,502.51,510.23,504.51,508.38,129045,65604480.38
NLIC,2026-02-11,486.68,492.16,488.77,489.23,121190,59289558.85
NLIC,2026-02-12,475.9,486.83,465.73,475.91,73089,34783908.13
NLIC,2026-02-13,458.99,461.09,446.53,459.66,39734,18264131.11
NLIC,2026-02-16,460.31,462.18,459.42,461.86,39782,18373639.21
NLIC,2026-02-17,457.12,475.04,450.52,459.87,104108,47876210.79
NLIC,2026-02-18,481.54,479.4,473.98,478.03,122436,58528573.97
NLIC,2026-02-19,471.53,472.16,465.48,471.3,82895,39068537.37
NLIC,2026-02-20,477.83,479.03,475.88,477.58,124392,59407099.19
NLIC,2026-02-23,475.88,473.19,463.96,471.92,139928,66034514.33
NLIC,2026-02-24,476.0,480.43,467.07,473.43,77372,36630467.57
NLIC,2026-02-25,458.11,467.35,458.71,462.61,97469,45089982.06
NLIC,2026-02-26,443.38,447.66,444.06,447.42,54869,24549464.5
NLIC,2026-02-27,426.82,428.25,417.7,426.36,35697,15219839.36
NLIC,2026-03-02,419.3,427.85,412.92,418.61,144280,60396502.1
NLIC,2026-03-03,421.64,426.62,417.87,421.05,20646,8692967.04
NLIC,2026-03-04,421.71,426.04,418.69,421.72,77246,32575798.59
NLIC,2026-03-05,426.55,430.45,425.56,427.25,60277,25753100.43
NLIC,2026-03-06,424.77,435.26,426.66,428.08,20419,8740948.61
NLIC,2026-03-09,428.4,434.74,428.48,429.4,121958,52368430.83
NLIC,2026-03-10,433.88,441.74,433.56,436.74,66156,28893074.83
NLIC,2026-03-11,416.76,415.41,415.18,415.25,19075,7920930.71
NLIC,2026-03-12,429.26,433.61,422.11,428.85,125179,53683459.72
NLIC,2026-03-13,423.84,429.42,417.6,422.75,51402,21730422.4
NLIC,2026-03-16,437.23,437.14,433.67,435.55,123684,53870627.1
NLIC,2026-03-17,424.48,431.97,422.86,423.49,99385,42088626.5
NLIC,2026-03-18,416.86,419.17,416.94,418.69,45452,19030230.82
NLIC,2026-03-19,430.27,431.27,423.82,427.37,9804,4189930.96
NLIC,2026-03-20,417.46,424.41,413.78,415.29,112018,46519922.72
NLIC,2026-03-23,407.61,411.78,408.12,409.57,148857,60967269.59
NLIC,2026-03-24,410.4,410.83,407.08,410.39,8534,3502299.83
NLIC,2026-03-25,405.86,410.19,404.46,406.42,6634,2696209.29
NLIC,2026-03-26,400.76,402.97,400.48,401.79,121107,48659278.43
NLIC,2026-03-27,399.25,406.57,399.46,402.27,66760,26855561.05
NLIC,2026-03-30,388.71,390.64,385.19,387.94,40925,15876415.47
NLIC,2026-03-31,383.62,381.25,377.5,380.97,82631,31479690.44
NLIC,2026-04-01,378.55,378.8,367.01,377.83,18763,7089142.96
NLIC,2026-04-02,369.95,373.96,363.08,368.95,94767,34964532.78
NLIC,2026-04-03,375.56,377.09,371.71,376.26,83780,31522779.4
NLIC,2026-04-06,381.79,386.62,380.42,383.46,62210,23855219.11
NLIC,2026-04-07,384.25,388.6,385.9,386.12,14775,5704870.38
NLIC,2026-04-08,383.06,391.01,382.4,387.71,145931,56579517.77
NLIC,2026-04-09,366.1,371.16,363.76,366.05,62824,22996671.61
NLIC,2026-04-10,370.82,372.2,366.89,368.43,31111,11462092.83
NLIC,2026-04-13,373.63,376.41,366.65,372.92,81167,30269178.24
NLIC,2026-04-14,383.28,387.96,380.55,384.35,10094,3879673.45
NLIC,2026-04-15,375.64,377.25,373.14,375.89,88737,33355444.17
NLIC,2026-04-16,373.67,374.66,370.33,373.94,52083,19475924.87
NLIC,2026-04-17,370.2,371.82,365.25,368.05,55509,20430265.99
NLIC,2026-04-20,379.47,379.99,372.93,378.64,110109,41692147.04
NLIC,2026-04-21,375.31,374.45,372.65,374.33,149661,56022074.46
NLIC,2026-04-22,389.1,386.68,381.11,386.34,73743,28490230.84
NLIC,2026-04-23,380.73,388.72,378.87,383.21,69430,26605952.31
NLIC,2026-04-24,384.02,385.92,381.65,384.64,148285,57036259.97
NLIC,2026-04-27,383.13,383.52,381.48,382.69,48388,18517435.64
NLIC,2026-04-28,380.29,378.55,376.63,377.86,36247,13696368.11
NLIC,2026-04-29,385.04,386.0,379.17,383.09,61480,23552535.63
NLIC,2026-04-30,379.35,383.01,378.02,379.93,92498,35143009.6
NLIC,2026-05-01,382.48,389.11,377.38,383.4,22660,8687817.61
NLIC,2026-05-04,387.54,392.05,387.69,388.55,107299,41690529.82
NLIC,2026-05-05,385.19,390.92,384.24,387.87,79944,31007721.08
NLIC,2026-05-06,390.06,393.1,386.29,389.4,79229,30852165.54
NLIC,2026-05-07,397.43,399.98,392.45,397.48,68815,27352562.02
NLIC,2026-05-08,400.03,407.67,400.25,403.19,75500,30441134.01
NLIC,2026-05-11,407.8,412.19,409.34,409.55,128405,52587964.45
NLIC,2026-05-12,416.62,426.33,417.27,418.0,47018,19653613.34
NLIC,2026-05-13,431.57,440.16,428.93,433.74,100909,43768754.62
NLIC,2026-05-14,443.83,442.09,438.75,440.58,136869,60301797.09
NLIC,2026-05-15,450.45,447.89,447.56,447.57,134239,60081377.98
NLIC,2026-05-18,441.8,442.34,430.31,441.87,22945,10138600.01
NLIC,2026-05-19,443.77,445.18,437.49,442.86,146006,64660816.14
NLIC,2026-05-20,444.13,443.3,436.27,441.72,72656,32093250.81
NLIC,2026-05-21,436.4,441.55,434.46,437.61,39902,17461657.36
NLIC,2026-05-22,447.46,447.61,442.21,446.49,62805,28041589.19
NLIC,2026-05-25,449.78,454.1,453.16,453.33,92521,41942137.79
NLIC,2026-05-26,441.93,445.2,440.68,442.1,81587,36069611.82
NLIC,2026-05-27,442.34,446.94,434.75,440.94,142449,62811985.69
NLIC,2026-05-28,443.81,455.24,446.6,449.19,21833,9807227.38
NLIC,2026-05-29,437.92,437.43,430.51,436.64,86438,37742550.22
NLIC,2026-06-01,434.62,438.61,431.34,434.06,120020,52096225.04
NLIC,2026-06-02,419.33,420.77,418.22,420.69,82780,34824889.36
NLIC,2026-06-03,437.91,440.04,429.73,434.7,52351,22756996.56
NLIC,2026-06-04,430.95,437.07,435.07,436.3,147463,64337375.01
NLIC,2026-06-05,450.3,452.12,448.95,451.03,22942,10347526.83
NLIC,2026-06-08,440.4,445.21,441.3,444.32,134385,59710364.95
NLIC,2026-06-09,444.41,445.67,439.32,440.96,79041,34853816.9
NLIC,2026-06-10,430.84,434.45,425.98,433.23,34136,14788689.52
NLIC,2026-06-11,433.1,437.53,429.99,434.21,13894,6032909.55
NLIC,2026-06-12,422.59,426.04,420.15,421.94,70196,29618536.49
NLIC,2026-06-15,420.09,423.64,419.47,420.81,143054,60199174.81
NLIC,2026-06-16,422.08,431.23,424.82,425.51,125357,53341027.64
NLIC,2026-06-17,418.22,420.26,413.95,417.28,71935,30017321.44
NLIC,2026-06-18,413.46,412.93,411.78,412.2,37286,15369158.77
NLIC,2026-06-19,425.98,429.13,422.41,425.62,121342,51645857.34
NLIC,2026-06-22,410.66,416.17,403.27,411.52,10091,4152600.12
NLIC,2026-06-23,415.24,422.72,416.85,417.8,109931,45929325.74
NLIC,2026-06-24,409.43,414.07,406.49,410.36,26198,10750544.27
NLIC,2026-06-25,395.36,397.01,391.11,396.15,70152,27790412.98
NLIC,2026-06-26,401.16,401.66,399.06,400.22,9340,3738072.91
NLIC,2026-06-29,407.16,408.22,397.97,404.54,101791,41178532.55
NLIC,2026-06-30,401.18,399.4,396.2,397.56,144787,57561970.06
NLIC,2026-07-01,405.06,400.42,398.93,400.37,80769,32337274.11
NLIC,2026-07-02,409.75,407.82,404.36,407.39,49782,20280897.47
NLIC,2026-07-03,418.65,417.65,413.46,413.53,78533,32476031.52
NLIC,2026-07-06,408.53,419.12,410.99,411.37,111760,45974872.82
NLIC,2026-07-07,403.29,408.49,399.66,403.6,76102,30715090.59
NLIC,2026-07-08,403.59,409.39,399.46,401.18,124837,50082225.73
NLIC,2026-07-09,397.99,396.32,395.19,395.94,133344,52796605.26
NLIC,2026-07-10,394.9,394.98,388.33,393.87,23665,9320905.02
NLIC,2026-07-13,379.34,388.07,381.12,381.92,38546,14721585.82
NLIC,2026-07-14,380.67,382.29,378.25,381.37,135742,51767952.88
NLIC,2026-07-15,382.9,383.77,379.07,380.21,120039,45639953.39
NLIC,2026-07-16,393.04,397.05,394.26,394.45,26637,10507075.37
NLIC,2026-07-17,378.25,383.12,377.31,380.9,59040,22488255.28
NLIC,2026-07-20,376.18,377.51,371.75,375.39,80764,30318230.94
NLIC,2026-07-21,387.55,389.96,385.28,387.85,44387,17215472.23
NLIC,2026-07-22,379.98,381.15,376.09,380.52,108748,41380851.01
NLIC,2026-07-23,394.34,393.52,390.7,393.18,88087,34633943.63
NLIC,2026-07-24,385.0,388.15,378.88,383.56,71019,27240028.57
NLIC,2026-07-27,400.83,402.16,399.58,402.06,23157,9310440.69
HDL,2025-11-18,679.19,692.18,677.57,679.29,12913,8771668.2
HDL,2025-11-19,679.99,694.39,671.67,683.96,72957,49899846.24
HDL,2025-11-20,681.86,687.67,674.01,682.23,24449,16679831.48
HDL,2025-11-21,645.82,653.37,644.66,650.76,114334,74404456.47
HDL,2025-11-24,639.55,648.68,637.34,643.45,101896,65565153.04
HDL,2025-11-25,634.13,637.93,631.15,632.9,45727,28940622.82
HDL,2025-11-26,638.62,638.25,634.93,637.17,123962,78985125.12
HDL,2025-11-27,601.41,614.74,602.86,609.55,5337,3253184.91
HDL,2025-11-28,602.42,604.43,600.37,603.34,124076,74859998.67
HDL,2025-12-01,599.4,606.08,598.97,600.16,124805,74902639.12
HDL,2025-12-02,606.92,611.73,599.12,606.1,121134,73419211.71
HDL,2025-12-03,603.14,606.35,599.37,599.68,61955,37153353.93
HDL,2025-12-04,606.8,606.5,600.95,604.82,21198,12821013.92
HDL,2025-12-05,603.47,601.59,591.76,601.17,111313,66917653.22
HDL,2025-12-08,600.41,603.74,594.41,599.42,132208,79247992.79
HDL,2025-12-09,599.42,603.19,588.77,600.28,72967,43800711.77
HDL,2025-12-10,600.03,599.93,592.02,598.86,50102,30004261.87
HDL,2025-12-11,611.42,614.85,611.57,614.22,91070,55936772.57
HDL,2025-12-12,599.78,594.77,584.53,594.61,73861,43918656.65
HDL,2025-12-15,588.07,598.58,577.03,585.46,27474,16084901.89
HDL,2025-12-16,589.89,599.73,581.47,588.95,11458,6748194.67
HDL,2025-12-17,590.87,595.72,587.33,590.94,19849,11729538.86
HDL,2025-12-18,579.41,586.57,578.38,581.83,128469,74747085.48
HDL,2025-12-19,572.83,572.9,561.43,570.74,20958,11961521.98
HDL,2025-12-22,551.86,553.9,545.37,551.15,115083,63428233.22
HDL,2025-12-23,542.39,545.58,542.67,542.85,96580,52428182.82
HDL,2025-12-24,563.45,560.55,557.54,557.71,41979,23411987.05
